Name,SMILES,Score
NCGC00409095-01,c1ccc(cc1)Oc2ccccc2c3c4c([nH]n3)CN(C(=O)C4)Cc5ccccn5,-14.7077
NCGC00438177-01,c1ccc(cc1)Cc2nc(cs2)C(=O)N3CC[C@@H]([C@H](C3)O)CO,-14.706
NCGC00375465-01,c1ccc2c(c1)C[C@@]3(CC[N@@H+](C3)C4CCCCC4)CN2C(=O)C5CCCC5,-14.7038
NCGC00444206-01,CC[C@H](c1cccs1)N2C(=O)[C@@H]3CN(C[C@@H]3C2=O)[S@+](=O)(Cc4ccccc4F)[O-],-14.7036
NCGC00417420-01,Cc1nnc(n1CCc2ccccc2)c3cc(ccn3)c4cccc(c4)O,-14.7033
NCGC00456660-01,CC(C)Oc1ccc(cc1)CNC(=O)[C@@H]2Cn3cccc3C(=O)N2Cc4ccccc4,-14.7022
NCGC00377667-01,CC(=O)N1Cc2ccccc2CC3(C1)CC[NH+](CC3)CC4CCCCC4,-14.7017
NCGC00397645-01,c1ccc(cc1)C[S@@+](=O)(NC[C@H]2Cn3c(c[nH+]c3CO2)c4ccc(cc4)Cl)[O-],-14.7004
NCGC00442219-01,Cc1cc2cc(ccc2o1)C(=O)N3CC[C@@H]4[C@H](C3)CCC(=O)N4CC[NH3+],-14.699
NCGC00470669-01,COCCn1cc(ccc1=O)CN2CC[NH+](CC2)Cc3ccccc3F,-14.6953
NCGC00474978-01,C[C@@H](c1ccc(cc1)F)N2Cc3cc(ccc3OCC2=O)NC(=O)Cc4cccs4,-14.6951
NCGC00397707-01,c1ccc(cc1)CN2C(=O)[C@H]3CN(CCN3C2=O)C(=O)c4ccc5c(c4)OCO5,-14.6951
NCGC00411228-01,c1ccc(cc1)CC[N@H+]2CCNc3cc([nH+]cc3C2)N4CCN(CC4)c5ccccn5,-14.6944
NCGC00415856-01,c1ccc(cc1)C(=O)N2C[C@@H](C3(C2)CN(C3)c4ccccc4)CNC(=O)c5cccnc5,-14.6932
NCGC00450323-01,Cc1ccc(cc1Cl)NC(=O)Cn2ccn3c(c2=O)c4c(n3)CCCC4,-14.6918
NCGC00373277-01,c1ccc(cc1)C2=NO[C@@]3(C2)CCCN(C3)C(=O)c4ccccc4,-14.6917
NCGC00478379-01,c1ccc(cc1)N2c3ccccc3OC4(CCN(CC4)C(=O)c5ccc(cc5)F)CC2=O,-14.6916
NCGC00428118-01,c1cc(ccc1N2CCN(CC2)C(=O)C[N@H+]3C[C@H]4C[C@@H](C3)[C@H]5CCCC(=O)N5C4)Cl,-14.6905
NCGC00456332-01,Cc1ccc(cc1)CN2[C@@H](COCC2=O)C(=O)N3CCN(CC3)c4ccccc4F,-14.6901
NCGC00439243-01,CCn1c(ccn1)C(=O)N2CCCn3c2[nH+]c(c3)c4ccccc4F,-14.6893
NCGC00426656-01,CCn1cc(cc1C(=O)N2CC[NH+](CC2)C(C)C)c3ccc(cc3)Cl,-14.6892
NCGC00472557-01,C1CCC2(CC1)[C@H](C(=O)N2C3CCN(CC3)C(=O)C4CC=CC4)OCC5CC5,-14.6887
NCGC00446864-01,C[C@H]1CCc2c(cc(s2)C(=O)N(C)Cc3cc(no3)c4ccncc4)C1,-14.6879
NCGC00440014-01,Cc1cc(ccc1OCC(=O)N2CC[C@@]3(C2)CCCNC3=O)Cl,-14.6874
NCGC00477880-01,c1cc(ccc1CC(=O)N2CCC(CC2)c3[nH]n(c(=O)n3)c4ccc(cc4)Cl)F,-14.6874
NCGC00445882-01,CC(C)c1ccc(cc1)N2C[C@H](CC2=O)C(=O)N(C)Cc3cnccn3,-14.6866
NCGC00451505-01,COc1ccc(cc1)C(=O)N2CCC3(CC2)C(=O)N(C(=O)N3)Cc4ccccc4Cl,-14.6862
NCGC00401577-01,CC1=C[C@H]([C@@H](C[C@H]1Cc2[nH]c3cc(ccc3n2)F)C(C)C)C[NH3+],-14.6856
NCGC00447793-01,Cc1ccccc1c2nc(no2)[C@@H]3CC(=O)N(C3)c4ccc(cc4)F,-14.6853
NCGC00446538-01,COc1ccc2c(c1)OC[C@H](C2)C(=O)NCC3(CCOCC3)c4ccccc4,-14.6851
NCGC00375671-01,C[C@@H](c1nc2cccnc2n1Cc3ccccc3OC)NC(=O)OCc4ccccc4,-14.6849
NCGC00448606-01,CN(CC1CC[NH+](CC1)CCc2cccc(c2)F)C(=O)c3cn4cccnc4[nH+]3,-14.6845
NCGC00435188-01,Cc1ccccc1C(=O)N2CC[C@]3(C2)c4ccccc4N(C3=O)C,-14.684
NCGC00418796-01,c1cc(cc(c1)OC(F)(F)F)CN2CC3(CN(C3)c4cc[nH+]cc4)COCC2=O,-14.6821
NCGC00393780-01,c1ccc2c(c1)N(C(=O)[C@@H]3C[C@H](O2)C[N@H+]3CC4CC4)Cc5ccc(cc5)OC(F)(F)F,-14.68
NCGC00461302-01,c1ccc(c(c1)C[S@@+](=O)(N2CCC(CC2)[C@H]3CC[NH2+]C3)[O-])F,-14.6798
NCGC00396816-01,CC[C@H]1C[N@@]2CC[C@H]1C[C@@H]2C[NH2+]Cc3ccc(cc3)c4ccccc4,-14.6785
NCGC00433894-01,Cc1c(c2c(o1)ccn(c2=O)Cc3ccc(cc3)F)C(=O)NCc4cc(ccc4F)F,-14.6779
NCGC00458074-01,c1ccc(c(c1)C(=O)NC2CC2)OC3C[NH+](C3)Cc4ccc(cc4Cl)F,-14.6771
NCGC00434841-01,c1cc(ccc1CN2C[C@]34C=C[C@H](O3)[C@H]([C@@H]4C2=O)C(=O)N5CCSCC5)F,-14.6769
NCGC00401092-01,C[N@@H+](Cc1ccccc1)Cc2cc(no2)C[C@@H]3CC[C@@H]([C@H](O3)C[NH+](C)C)O,-14.6763
NCGC00375946-01,CC(C)c1ccc(cc1)[S@@+](=O)(c2c3nc(c4ccccc4n3nn2)N5CCCCC5)[O-],-14.6756
NCGC00471922-01,Cc1ccc(cc1)OCC(=O)N2C[C@H](C3(C2)CCOCC3)C(=O)NCCc4ccncc4,-14.6756
NCGC00469671-01,Cc1c[nH+]c(n1CCOC)C[C@H]2CCC[N@](C2)[S@@+](=O)(c3cccc(c3)F)[O-],-14.6752
NCGC00457281-01,c1cc(cc(c1)F)C(=O)N2CC[C@H](C2)CCOc3ccc(cc3)F,-14.6751
NCGC00443522-01,c1ccc(cc1)[S@+](=O)([N@@]2C[C@H](C[C@H]2C(=O)N3CCc4ccccc4C3)F)[O-],-14.6747
NCGC00427390-01,C[S@+](=O)([N@](Cc1cccnc1)C2CN(C2)C(=O)c3c4c([nH]n3)-c5ccccc5CC4)[O-],-14.6729
NCGC00429779-01,CCn1cc(cc1C(=O)NCc2cccc(c2)F)c3ccncc3,-14.6729
NCGC00457169-01,c1ccc(cc1)C(=O)N([C@@H]2CCOC3(C2)CCN(CC3)C(=O)c4cccs4)C5CC5,-14.6719
NCGC00416045-01,c1ccc(cc1)CC(=O)NC[C@H]2CN(CC23CN(C3)c4ccccc4)C(=O)c5cccc(c5)O,-14.6716
NCGC00430524-01,COc1cccc(c1)CNC(=O)c2ccc3c(c2)CC(=O)N3Cc4ccccc4,-14.6715
NCGC00472561-01,c1cc(cnc1)C(=O)N2CCC(CC2)N3C(=O)[C@@H](C34CCCCC4)OCC5CC5,-14.6711
NCGC00458945-01,c1ccc(cc1)CCCC(=O)N2C[C@H](C[C@@H]2C(=O)N3CCOCC3)Oc4ccccc4,-14.6704
NCGC00442883-01,Cn1cc(c(n1)c2ccccc2)C[N@@H+]3CCCC34CCN(CC4)c5ncccn5,-14.6703
NCGC00428001-01,Cc1c(cnn1c2ccccn2)[C@H](C)NC(=O)C3(CCC3)c4ccc(cc4)Cl,-14.6698
NCGC00429206-01,C1CCC(C1)CCC(=O)N2CCN(CC2)C(=O)N3C[C@H]4C[C@@H](C3)[C@H]5CCCC(=O)N5C4,-14.669
NCGC00426355-01,COC(=O)CCC(=O)N1CCC[C@H](C1)CCc2c(cccc2F)F,-14.6689
NCGC00428361-01,c1ccc(c(c1)CC(=O)N2CCC(CC2)[N@H+]3C[C@H]4C[C@@H](C3)[C@H]5CCCC(=O)N5C4)F,-14.6685
NCGC00377565-01,Cn1cccc1C[N@@H+]2CCC[C@@]3(C2)Cc4ccccc4CNC3=O,-14.668
NCGC00376392-01,c1ccc2c(c1)CC3(C[NH+](C3)Cc4ccc(cc4)F)C(=O)N2,-14.6651
NCGC00445745-01,Cc1cccc(c1C)NC(=O)Cn2c(=O)n3c(n2)CCCCC3,-14.6648
NCGC00428142-01,c1ccc(cc1)CC2CCN(CC2)C(=O)C[N@H+]3C[C@H]4C[C@@H](C3)[C@H]5CCCC(=O)N5C4,-14.6645
NCGC00463715-01,CCN1C(=O)[C@@H]2CC3(CC[NH+](CC3)Cc4c[nH]nc4c5cccs5)CN2C1=O,-14.6618
NCGC00475113-01,c1cc(oc1)CN2C(=O)CSC23CCN(CC3)[S@@+](=O)(c4ccc(cc4)F)[O-],-14.661
NCGC00435824-01,CCN1c2ccccc2C3(C1=O)CCN(CC3)[S@@+](=O)(c4ccc(c(c4)C)F)[O-],-14.6588
NCGC00468062-01,Cc1cc(ccc1C(=O)N2C[C@H]([C@@H](C2)c3ccncc3)COC)OC,-14.6587
NCGC00463706-01,CCN1C(=O)[C@@H]2CC3(CC[NH+](CC3)Cc4ccccc4OCC)CN2C1=O,-14.6582
NCGC00441736-01,c1ccc(cc1)c2nc(no2)[C@H]3CCN(C3)C(=O)CCc4nc5ccccc5s4,-14.6582
NCGC00425300-01,Cc1cccc(c1)c2cccc(c2)NC(=O)[C@@H]3CCCN(C3)C(=O)c4cccc(n4)C,-14.656
NCGC00416492-01,Cc1ccc(c(c1)c2cn(c(=O)n3c2[nH+]c(c3)COc4ccc(cc4)Cl)C)OC,-14.6557
NCGC00377373-01,c1ccc2c(c1)C[C@]3(CCCC[N@H+]3Cc4ccc(cc4)F)C(=O)NC2,-14.6555
NCGC00460951-01,c1cc(cnc1)C[N@@H+]2C[C@@H](C[C@H]2c3nnc4n3CC[N@@H+](C4)Cc5ccc(cc5F)F)O,-14.6552
NCGC00477460-01,c1ccc(c(c1)C[NH+]2CCC3(CC2)COc4ccccc4C(=O)N3)C(F)(F)F,-14.652
NCGC00473632-01,CC(C)CN(C[C@@H]1CN(CCO1)C(=O)c2ccccc2Cl)C(=O)c3cccc(c3)F,-14.6516
NCGC00431196-01,COc1ccc(cc1)N2CCN(CC2)C(=O)CCc3conc3c4ccc(cc4)F,-14.6514
NCGC00423608-01,Cc1ccnc(c1)NC(=O)[C@H]2CC(=O)N(C2)c3c4ccccc4[nH]n3,-14.6512
NCGC00444618-01,Cc1ccc(cc1C)C(=O)N2CCC(CC2)N(C3CCOCC3)C(=O)COC,-14.6511
NCGC00411485-01,Cc1c2c(c(cc([nH+]2)c3cccc(c3)C(F)(F)F)N4CC[S+](=O)(CC4)[O-])on1,-14.651
NCGC00472501-01,CC(C)N1[C@H](C2(C1=O)CCCCC2)C(=O)N3CCN(CC3)c4ccccc4,-14.65
NCGC00468054-01,COC[C@@H]1CN(C[C@H]1c2ccncc2)C(=O)c3ccc(cc3)C#N,-14.649
NCGC00377417-01,CC(=O)N1Cc2ccccc2C[C@]3(C1)CCC[N@H+](C3)Cc4ccc(cc4)O,-14.6478
NCGC00469722-01,Cc1ccc(s1)C(=O)N2CCC(CC2)Cc3[nH+]cc(n3CCOC)C,-14.6469
NCGC00460185-01,c1ccc(cc1)CNC(=O)N2CCC[C@@H](C2)n3c4c(cccn4)n(c3=O)CC5CC5,-14.6465
NCGC00395981-01,c1ccc(c(c1)C[N@@]2CCOC[C@H]2c3[nH]cc([nH+]3)c4ccc(cc4F)F)O,-14.6443
NCGC00377403-01,CCc1ccc(cc1)C[N@@H+]2CCCC[C@]23Cc4ccccc4CNC3=O,-14.6439
NCGC00377384-01,c1ccc2c(c1)cc(cn2)C[N@@H+]3CCCC[C@]34Cc5ccccc5CNC4=O,-14.6429
NCGC00417224-01,Cc1cc2c(n1C)cc(nc2N3CC[NH+](CC3)Cc4ccccc4)c5c(noc5C)C,-14.6423
NCGC00459379-01,CC(C)CN1[C@H](Cn2cccc2C1=O)CNC(=O)C3(CC3)c4ccccc4,-14.6421
NCGC00376801-01,COc1ccc(cc1)C2(CCOCC2)C(=O)NCc3ccc4ccccc4c3,-14.6416
NCGC00393658-01,c1ccc2c(c1)N(C(=O)[C@@H]3C[C@H](O2)C[N@H+]3C4COC4)Cc5ccc(cc5)OC(F)(F)F,-14.6413
NCGC00467925-01,Cc1ccc(cc1F)C(=O)N2C[C@H]([C@@H](C2)c3ccncc3)CO,-14.6409
NCGC00375641-01,CC(C)C1=NOC2(C1)CC[NH+](CC2)Cc3cccc(c3)C(=O)N,-14.6406
NCGC00468012-01,CC(C)c1ccc(cc1)C(=O)N2C[C@H]([C@@H](C2)c3ccncc3)CO,-14.6403
NCGC00455564-01,COc1ccc(c(c1)NC(=O)C2CCN(CC2)c3cc(ncn3)C(F)(F)F)OC,-14.6402
NCGC00417235-01,Cc1nnc(n1Cc2ccccc2)c3cc(ccn3)c4cccc(c4)F,-14.6393
NCGC00476856-01,c1ccc2c(c1)cccc2C[NH+]3CCC4(CC3)CC(=O)c5ccc(cc5O4)Cl,-14.6391
NCGC00434478-01,c1cc(c(nc1)O[C@H]2CCN(C2)C(=O)Nc3ccc(cc3F)F)C(=O)N4CCCCC4,-14.6384
NCGC00427475-01,c1cc(ccc1c2cn3c(csc3[nH+]2)C(=O)N4CC[N@@H+]5CCC[C@@H]5C4)C(F)(F)F,-14.6382
NCGC00438826-01,Cc1nncn1C2CCN(CC2)[S@@+](=O)(c3ccc(cc3)C(F)(F)F)[O-],-14.6357
NCGC00429774-01,Cc1ccc(cc1)Cn2cc(cc2C(=O)NCC3CC3)c4ccncc4,-14.6354
NCGC00433981-01,c1cc(c(cc1CNC(=O)CCNc2c[nH+]c3n2ccnc3)Cl)F,-14.6351
NCGC00469554-01,c1ccc(cc1)CC(=O)N2CCC3(CC2)N(C(=O)C[S@@+]3(=O)[O-])c4ccccc4,-14.6337
NCGC00450531-01,Cc1nc(no1)c2c3n(c(=O)n(c2=O)Cc4ccc(cc4)OC(F)(F)F)CCCC3,-14.6311
NCGC00427692-01,Cc1cccc(c1)[S@+](=O)([N@]2C[C@@H]3CCC[N@@H+]4[C@@H]3[C@@H]([C@H]2CCCC(=O)N5CCOCC5)CCC4)[O-],-14.6294
NCGC00435019-01,Cc1c(ncnc1N2CCC(CC2)(C(=O)[O-])Oc3ccc4ccccc4c3)C,-14.6293
NCGC00393786-01,COCCN1c2ccccc2O[C@H]3C[C@@H](C1=O)[N@@H+](C3)Cc4ccc5c(c4)OCO5,-14.6292
NCGC00477314-01,CN(C)c1ccc(cc1)C[N@H+]2CC[C@]3(C2)Cc4ccccc4NC3=O,-14.6283
NCGC00411809-01,Cn1cnc2c1c(cc(c2)c3ccc(cc3)F)C(=O)NCCCn4ccnc4,-14.6279
NCGC00456464-01,C[NH+]1CCC2(CC1)CN(Cc3ccccc3O2)C(=O)CCc4cccc(c4)OC,-14.6275
NCGC00451337-01,Cc1ccc(cc1)CCNC(=O)c2c3n(nn2)C[C@@H](OC3)c4ccc(cc4)Cl,-14.6253
NCGC00432370-01,Cc1ccc2c(c1)c(nn2C)Cn3cnc(c3c4c[nH]cn4)c5ccccc5,-14.6245
NCGC00442179-01,CN1C(=O)C[C@H](C12CCN(CC2)C(=O)c3ccc4c(c3)CCC4)C(=O)[O-],-14.6244
NCGC00427406-01,CC(C)C[N@H+](Cc1cccnc1)C2CN(C2)C(=O)COc3ccc(cc3)F,-14.6242
NCGC00461979-01,CC(=O)N1C[C@H](C2(C1)CC[NH+](CC2)Cc3cccc(c3)C(F)(F)F)COC,-14.6233
NCGC00414402-01,c1ccc(c(c1)CN2CCOC3(C2=O)CCN(CC3)[S@@+](=O)(c4ccc(cc4)C#N)[O-])F,-14.623
NCGC00425690-01,Cn1cc(cn1)CCN(C)C(=O)c2cn(nn2)Cc3cccc(c3)C(F)(F)F,-14.6226
NCGC00377563-01,COc1cc(ccc1C[N@@H+]2CCC[C@@]3(C2)Cc4ccccc4CNC3=O)O,-14.622
NCGC00470533-01,c1ccc2c(c1)ccc(n2)C(=O)N3CCC4(CC3)C[C@@H](CCO4)Cc5cccc(c5)F,-14.6199
NCGC00443536-01,c1ccc2c(c1)CCN(C2)C(=O)[C@@H]3C[C@@H](C[N@]3[S@@+](=O)(c4cccc(c4)F)[O-])F,-14.6194
NCGC00433644-01,Cc1ccc(cc1C)C(=O)N[C@@H]2CCN(C2=O)c3ccc(cc3)F,-14.6193
NCGC00373286-01,c1ccc(cc1)C2=NO[C@]3(C2)CCC[N@H+](C3)CC4CCCCC4,-14.6179
NCGC00397947-01,c1cnccc1c2nnc(o2)[C@H]3CCN(C3)c4nccc(n4)C(F)(F)F,-14.6162
NCGC00446631-01,c1ccc(cc1)c2nc(on2)CC3CCN(CC3)C(=O)c4cc(ccc4Cl)F,-14.6158
NCGC00471225-01,CCOCCCNC(=O)N1CCOc2ccc(cc2C1)C[N@@H+]3CCc4ccccc4C3,-14.6157
NCGC00458095-01,c1ccc(c(c1)C(=O)NC2CC2)OC3C[NH+](C3)Cc4ccc(cc4)C(F)(F)F,-14.6155
NCGC00409098-01,c1ccc(cc1)CN2Cc3c(c(n[nH]3)c4cccc(c4)C(=O)N5CCOCC5)CC2=O,-14.6122
NCGC00425572-01,CN(C[C@@H]1CCC[N@@H+](C1)CCc2cccc(c2)C(F)(F)F)C(=O)c3ccc4c(c3)cc[nH]4,-14.6099
NCGC00423813-01,Cc1c(sc(n1)NC(=O)[C@H]2CC(=O)N(C2)c3c4c(cccc4F)[nH]n3)C,-14.609
NCGC00423881-01,Cc1c(c(n(n1)C)C)CNC(=O)[C@H]2CC(=O)N(C2)c3c4c(cccc4F)[nH]n3,-14.6086
NCGC00444711-01,COCC[N@@H+]1CC[C@@H](C1)C(=O)N2CCn3c(cc(n3)Cc4ccccc4)C2,-14.6077
NCGC00446019-01,c1ccc(c(c1)CC(=O)N2CCC[C@H]2c3nc(no3)c4ccc(cc4)F)Cl,-14.6071
NCGC00423789-01,c1cc(cc(c1)Br)NC(=O)[C@H]2CC(=O)N(C2)c3c4c(cccc4F)[nH]n3,-14.6064
NCGC00472661-01,CO[C@H]1C(=O)N(C12CCOCC2)C3CC[NH+](CC3)Cc4ccc(c(c4)F)F,-14.605
NCGC00477446-01,c1ccc2c(c1)C(=O)N[C@]3(O2)CCCN(C3)C(=O)c4ccccc4F,-14.6037
NCGC00416478-01,Cc1c(c(on1)C)c2cn(c(=O)n3c2[nH+]c(c3)COc4ccc(cc4)Cl)C,-14.6033
NCGC00419971-01,c1ccc(cc1)CN2CCCc3c2cc(cn3)C(=O)Nc4cccc(c4)C(F)(F)F,-14.5996
NCGC00415221-01,CN1CCNc2c(n(c(n2)C[NH+]3CCN(CC3)c4ccccn4)Cc5ccccc5)C1=O,-14.5986
NCGC00377552-01,c1ccc2c(c1)C[C@]3(CCC[N@H+](C3)Cc4ccc(cc4)F)C(=O)NC2,-14.598
NCGC00373918-01,c1ccc2c(c1)C3(CN(C3)C(=O)c4ccc5c(c4)OCO5)C(=O)N2,-14.5979
NCGC00435220-01,CN1c2ccc(cc2[C@@]3(C1=O)CCN(C3)C(=O)CCc4ccccc4)OC,-14.5974
NCGC00441130-01,c1ccc2cc(ccc2c1)OC3(CC[NH+](CC3)Cc4ccc(o4)CO)C(=O)[O-],-14.5963
NCGC00478422-01,COc1ccc(cc1)C(=O)N2CCC3(CC2)Cc4ccccc4NC3=O,-14.5946
NCGC00433636-01,Cc1ccc(cc1)N2CC[C@H](C2=O)NC(=O)Cc3ccccc3C,-14.5943
NCGC00447584-01,CC(C)CN(CC1CC[NH+](CC1)Cc2ccccc2OC)C(=O)[C@H]3CCC[NH2+]3,-14.5936
NCGC00428215-01,c1cc2c(cc1CNC(=O)C[N@H+]3C[C@H]4C[C@@H](C3)[C@H]5CCCC(=O)N5C4)OCO2,-14.5932
NCGC00377038-01,c1ccc2c(c1)C[C@]3(CC[N@@H+](C3)Cc4ccc(cc4)O)C(=O)NC2,-14.5925
NCGC00416821-01,COCC(=O)N1CCC2(CC1)c3cc(c(cc3NC2=O)Oc4ccccc4)OC,-14.5912
NCGC00416948-01,COc1cc2c(cc1OC3CCCC3)NC(=O)C24CC[NH+](CC4)Cc5cccc(c5)O,-14.5909
NCGC00444636-01,CCCNC(=O)N(C1CCN(CC1)[S@@+](=O)(c2ccc(cc2C)C)[O-])C3CCOCC3,-14.5891
NCGC00477302-01,COc1cccc(c1)[S@+](=O)([N@@]2CC[C@]3(C2)Cc4ccccc4NC3=O)[O-],-14.5884
NCGC00463636-01,Cc1c(cccn1)C(=O)N2CCC3(CC2)C[C@H](N(C3)C(=O)c4ccccc4)CO,-14.5871
NCGC00397647-01,c1cc(cnc1)C(=O)NC[C@H]2Cn3c(c[nH+]c3CO2)c4ccc(cc4)Cl,-14.5846
NCGC00468859-01,c1ccc2c(c1)c(c[nH]2)CC(=O)N3C[C@H]([C@@H](C3)c4ccccn4)CO,-14.5841
NCGC00443530-01,c1ccc2c(c1)CCN(C2)C(=O)[C@@H]3C[C@@H](C[N@]3[S@@+](=O)(c4ccc(s4)Cl)[O-])F,-14.5831
NCGC00444546-01,CCC(=O)N(C1CCN(CC1)[S@@+](=O)(c2ccc(cc2C)Cl)[O-])C3CCOCC3,-14.5831
NCGC00464333-01,Cc1c[nH+]c(n1C2CCN(CC2)[S@@+](=O)(c3ccccc3)[O-])C,-14.5826
NCGC00414397-01,Cc1cccc(c1)[S@+](=O)(N2CCC3(CC2)C(=O)N(CCO3)Cc4ccccc4)[O-],-14.582
NCGC00480365-01,Cc1ccccc1C(=O)N2CCc3c(nc(nc3c4ccc(cc4)O)C5CC5)CC2,-14.5819
NCGC00410082-01,CC(C)N1[C@H]2CC[N@@H+](CC[C@@H]2OCC1=O)Cc3c[nH]c4c3cccc4,-14.5811
NCGC00377490-01,CC(C)C(=O)N1Cc2ccccc2C[C@]3(C1)CCC[N@H+](C3)CC4CCOCC4,-14.5807
NCGC00425965-01,CCOC(=O)C1(CCN(CC1)C(=O)c2cccc(c2)C#C)Cc3ccc(cc3)Cl,-14.5798
NCGC00456317-01,Cc1ccc(cc1)N2CCN(CC2)C(=O)[C@@H]3COCC(=O)N3Cc4ccc(cc4)OC,-14.5792
NCGC00426631-01,C[C@H]1CCCN(C1)C(=O)c2coc(n2)COc3cccc(c3F)F,-14.5778
NCGC00414069-01,c1ccc(cc1)N2CCO[C@@H]3CCN(C[C@H]3C2=O)C(=O)c4ccc(cc4)Oc5ccccc5,-14.5761
NCGC00411774-01,Cn1cnc2c1c(cc(c2)c3ccc(cc3)F)C(=O)N4CCC[C@H](C4)OC,-14.5749
NCGC00436693-01,Cc1ccccc1c2c(cn(n2)c3ccc(cc3F)F)C[N@H+]4CCC[C@@H]4CCO,-14.5741
NCGC00427505-01,CCn1ccnc1C[N@@H+](CC2CC[NH+](CC2)CCc3ccccc3C)C4CCCC4,-14.5722
NCGC00425858-01,c1cnn(c1)CCC[N@H+]2CCC[C@H](C2)CCC(=O)Nc3ccc(cc3)C(F)(F)F,-14.5716
NCGC00376386-01,c1ccc2c(c1)CC3(CN(C3)C(=O)C4CCCCC4)C(=O)N2,-14.5716
NCGC00430550-01,c1cc(cc(c1)F)CN2c3ccc(cc3CC2=O)C(=O)NCC[NH+]4CCOCC4,-14.5707
NCGC00477444-01,c1ccc2c(c1)cccc2C[N@H+]3CCC[C@]4(C3)NC(=O)c5ccccc5O4,-14.5698
NCGC00456211-01,c1ccc(cc1)n2cnnc2CC3CCN(CC3)C(=O)Cc4c[nH]c5c4cccc5,-14.5691
NCGC00409766-01,c1cc(ccc1C[NH+]2CCC3(CC2)COCCN3C(=O)C4CCOCC4)C#N,-14.5684
NCGC00437303-01,C[C@@H]1CN(CC[C@]1(C)O)C(=O)CC2CC[NH+](CC2)Cc3ccccc3,-14.5684
NCGC00441787-01,c1cc(ccc1N2CCN(CC2)C(=O)c3ccc4nccn4c3)F,-14.5681
NCGC00478035-01,c1cc(ccc1N2C[C@H](NC2=O)C(=O)N3CCC(CC3)C#N)F,-14.568
NCGC00424124-01,CCO[C@H]1CN(C[C@@H]1O)C(=O)c2cc(ccc2Cl)N3CCCCC3,-14.5664
NCGC00430261-01,CC(C)c1ccc(cc1)[S@+](=O)([N@]2CC[C@]3(C2)CCC[NH2+]C3)[O-],-14.5658
NCGC00464263-01,Cc1ccncc1C(=O)N2CCC(CC2)Cn3c(c[nH+]c3c4cccnc4)C,-14.5658
NCGC00435037-01,C[C@H](C(=O)N1CCCOCC1)Oc2ccc3ccccc3c2,-14.5643
NCGC00420207-01,c1ccc(cc1)CCC(=O)N2CCCc3c2cc(cn3)C(=O)N4CCC(CC4)c5ccccc5,-14.5628
NCGC00377407-01,c1ccc2c(c1)C[C@]3(CCCC[N@H+]3CC4=CCCCC4)C(=O)NC2,-14.5622
NCGC00416052-01,c1ccc(cc1)N2CC3(C2)CN(C[C@@H]3COc4ccccc4)C(=O)c5cccnc5,-14.5604
NCGC00477179-01,COc1cccc(c1)[S@+](=O)([N@]2CC[C@@]3(C2)c4ccccc4NC(=O)O3)[O-],-14.5598
NCGC00444536-01,CCC(=O)N(C1CCN(CC1)[S@@+](=O)(c2ccc(c(c2)C)C)[O-])C3CCOCC3,-14.5596
NCGC00479701-01,CCOc1ccccc1CN2CCC3(CCN(CC3)C(=O)NC4CCCC4)Oc5c2cccc5,-14.5595
NCGC00430642-01,Cc1cccc(c1)CNC(=O)c2csc(n2)N3CCN(CC3)c4ccccc4,-14.5584
NCGC00446292-01,COCCN1CCC[C@]2(C1=O)CC[N@@H+](C2)Cc3cc(no3)c4ccccc4,-14.5561
NCGC00419458-01,C[N@]1C[C@@]2(CC[N@@H+](C2)CCOC)c3c1ccc(c3)C(=O)NCc4ccccc4,-14.556
NCGC00472646-01,c1cc(oc1)C(=O)N2CCC(CC2)N3C(=O)[C@@H](C34CCOCC4)OCC5CC5,-14.5549
NCGC00377608-01,CC(=O)N1Cc2ccccc2CC3(C1)CC[NH+](CC3)Cc4ccc(cc4)O,-14.5538
NCGC00422095-01,c1ccc(c(c1)C(F)(F)F)[S@+](=O)(N2CC(C2)c3nc(no3)c4ccncc4)[O-],-14.5523
NCGC00447701-01,c1ccc(c(c1)c2nc(no2)[C@@H]3CC(=O)N(C3)c4ccc(cc4)Cl)F,-14.5519
NCGC00413686-01,c1ccc(c(c1)CN2Cc3c(ccc(n3)c4ccncc4)OCC2=O)F,-14.5511
NCGC00430678-01,C[C@H]1CCCN(C1)C(=O)c2csc(n2)N3CCN(CC3)c4ccc(cc4)OC,-14.5511
NCGC00428281-01,CCCOc1ccc(cc1)CNC(=O)C[N@H+]2C[C@H]3C[C@@H](C2)[C@H]4CCCC(=O)N4C3,-14.5501
NCGC00443089-01,CCn1c(nn(c1=O)Cc2cnn(c2)c3ccccc3F)C4CC[NH2+]CC4,-14.5498
NCGC00394156-01,CC(C)C[C@H]1c2cccc3c2c(cn3CC4CCC4)C[C@H]([NH2+]1)C(=O)[O-],-14.5496
NCGC00393673-01,c1ccc2c(c1)N(C(=O)[C@@H]3C[C@H](O2)C[N@H+]3Cc4ccccn4)CC5CC5,-14.5496
NCGC00476840-01,COc1ccccc1C(=O)N2CCC3(CC2)CC(=O)c4ccccc4O3,-14.5496
NCGC00476620-01,c1ccc(c(c1)C(=O)N2CCC3(CC2)C(=[NH+]C(=O)N3c4cc(cc(c4)F)F)NC5CCCC5)F,-14.5493
NCGC00433659-01,Cc1ccc(c(c1)C)C(=O)N[C@@H]2CCN(C2=O)c3ccc(cc3)F,-14.548
